b_code,b_name,b_type,b_gudok,b_author,b_publish,b_page,b_price,b_cdate,b_rdate,b_bookcover,b_coversize,b_des
97136715,책의 말들 다른 세계를 상상하고 공감하기 위하여,essay,Y,김겨울 저,유유,365,12600,2022-12-07,2019-02-01,http://image.yes24.com/goods/97136715/L,0,책 설명
96971769,나의 럭키넘버 누구나 뾰족한 수는 있다 한민경의 타로수비학,essay,Y,한민경 저,경다방,365,14400,2022-12-07,2019-02-02,http://image.yes24.com/goods/96971769/L,0,책 설명
96380278,그때의 나에게 해주고 싶은 이야기 (별빛 에디션) 내 마음을 몰랐던 나를 위한 마음 사전 [ 양장 ],essay,Y,투에고 저,한국경제신문사(한경비피),365,14400,2022-12-07,2019-02-03,http://image.yes24.com/goods/96380278/L,0,책 설명
95749622,2인조 우리는 누구나 날 때부터 2인조다,essay,Y,이석원 저,달,365,13320,2022-12-07,2019-02-04,http://image.yes24.com/goods/95749622/L,0,책 설명
93521833,그냥  사람,essay,Y,홍은전 저,봄날의책,365,11700,2022-12-07,2019-02-05,http://image.yes24.com/goods/93521833/L,0,책 설명
93509824,내일이 와준다면 그건 축복이지! 이철수 작은 판화 [ 양장 ],essay,Y,이철수 저,문학동네,365,13050,2022-12-07,2019-02-06,http://image.yes24.com/goods/93509824/L,0,책 설명
90977523,다시 태어나도 경찰,essay,Y,이대우 저,위즈덤하우스,365,13500,2022-12-07,2019-02-07,http://image.yes24.com/goods/90977523/L,0,책 설명
90365124,아무튼  여름 내가 그리워한 건 여름이 아니라 여름의 나였다,essay,Y,김신회 저,제철소,365,10800,2022-12-07,2019-02-08,http://image.yes24.com/goods/90365124/L,0,책 설명
89990619,새벽 네 시에 전화를 걸면 누가 나와줄까,essay,Y,김나윤 저,BOOKK(부크크),365,9500,2022-12-07,2019-02-09,http://image.yes24.com/goods/89990619/L,0,책 설명
89959817,삐삐언니는 조울의 사막을 건넜어 아파도 힘껏 살아가는 너에게 들려주고 싶은 이야기,essay,Y,이주현 저,한겨레출판,365,12420,2022-12-07,2019-02-10,http://image.yes24.com/goods/89959817/L,0,책 설명
89897814,내일은 내일의 해가 뜨겠지만 오늘 밤은 어떡하나요,essay,Y,연정 저,발코니,365,9810,2022-12-07,2019-02-11,http://image.yes24.com/goods/89897814/L,0,책 설명
86154834,나의 비거니즘 만화,essay,Y,보선 저,푸른숲,365,14850,2022-12-07,2019-02-12,http://image.yes24.com/goods/86154834/L,0,책 설명
80226884,너에게만 좋은 사람이 되고 싶어,essay,Y,유귀선 저/다다 그림,스튜디오오드리,365,12150,2022-12-07,2019-02-13,http://image.yes24.com/goods/80226884/L,0,책 설명
78899373,먼 북소리 낭만과 감성이 넘치는 하루키의 유럽 여행기 [ 양장  개정판 ],essay,Y,무라카미 하루키 저/윤성원 역,문학사상,365,14400,2022-12-07,2019-02-14,http://image.yes24.com/goods/78899373/L,0,책 설명
76109558,사랑에는 사랑이 없다,essay,Y,김소연 저,문학과지성사,365,10800,2022-12-07,2019-02-15,http://image.yes24.com/goods/76109558/L,0,책 설명
75215768,반 고흐  영혼의 편지 2 고흐의 생애에서 가장 중요했던 시기의 기록,essay,Y,빈센트 반 고흐 저,위즈덤하우스,365,10800,2022-12-07,2019-02-16,http://image.yes24.com/goods/75215768/L,0,책 설명
74607400,인생은 이상하게 흐른다 박연준 산문집,essay,Y,박연준 저,달,365,12600,2022-12-07,2019-02-17,http://image.yes24.com/goods/74607400/L,0,책 설명
74376917,알지 못하는 아이의 죽음,essay,Y,은유 저/임진실 사진,돌베개,365,13500,2022-12-07,2019-02-18,http://image.yes24.com/goods/74376917/L,0,책 설명
73608238,세상을 보는 지혜 [ 포켓북 ],essay,Y,발타자르 그라시안 저/쇼펜하우어 역,자화상,365,3510,2022-12-07,2019-02-19,http://image.yes24.com/goods/73608238/L,0,책 설명
60861919,마녀체력 마흔  여자가 체력을 키워야 할 때,essay,Y,마녀체력(이영미) 저,남해의봄날,365,13500,2022-12-07,2019-02-20,http://image.yes24.com/goods/60861919/L,0,책 설명
58790823,사랑의 몽타주,essay,Y,최유수 저,디자인이음,365,5400,2022-12-07,2019-02-21,http://image.yes24.com/goods/58790823/L,0,책 설명
48350118,타샤의 정원 [ 양장 ],essay,Y,타샤 튜더토바 마틴 저/리처드 브라운 사진/공경희 역,윌북(willbook),365,14220,2022-12-07,2019-02-22,http://image.yes24.com/goods/48350118/L,0,책 설명
32967882,영혼을 위한 닭고기 수프 1 따뜻함이 필요한 날 [ 양장 ],essay,Y,잭 캔필드마크 빅터 한센 저/류시화 역,푸른숲,365,14400,2022-12-07,2019-02-23,http://image.yes24.com/goods/32967882/L,0,책 설명
29379720,빨강머리 앤이 하는 말,essay,Y,백영옥 저,arte(아르테),365,17820,2022-12-07,2019-02-24,http://image.yes24.com/goods/29379720/L,0,책 설명
29340973,모든 요일의 여행 (10만 부 기념 리커버 에디션) 낯선 공간을 탐닉하는 카피라이터의 기록,essay,Y,김민철 저,북라이프,365,12150,2022-12-07,2019-02-25,http://image.yes24.com/goods/29340973/L,0,책 설명
29173585,만약은 없다 응급의학과 의사가 쓴 죽음과 삶  그 경계의 기록,essay,Y,남궁인 저,문학동네,365,12600,2022-12-07,2019-02-26,http://image.yes24.com/goods/29173585/L,0,책 설명
25666436,직업으로서의 소설가 [ 양장 ],essay,Y,무라카미 하루키 저/양윤옥 역,현대문학,365,12600,2022-12-07,2019-02-27,http://image.yes24.com/goods/25666436/L,0,책 설명
17435684,여자의 모든 인생은 20대에 결정된다 세상 모든 남자들이 사랑할 수밖에 없는 알파걸로 사는 법 [ 개정판 ],essay,Y,남인숙 저,해냄,365,13500,2022-12-07,2019-02-28,http://image.yes24.com/goods/17435684/L,0,책 설명
14382477,광고천재 이제석 한국이 버린 광고천재  슈퍼 을이 되어 돌아오다! [ 개정판 ],essay,Y,이제석 저,학고재,365,13950,2022-12-07,2019-03-01,http://image.yes24.com/goods/14382477/L,0,책 설명
8510792,완벽한 날들 시인이 세상에 바치는 찬사,essay,Y,메리 올리버 저/민승남 역,마음산책,365,9000,2022-12-07,2019-03-02,http://image.yes24.com/goods/8510792/L,0,책 설명
5744449,순례자,essay,Y,파울로 코엘료 저/박명숙 역,문학동네,365,10800,2022-12-07,2019-03-03,http://image.yes24.com/goods/5744449/L,0,책 설명
4249975,약해지지 마,essay,Y,시바타 도요 저/박도순 사진/채숙향 역,지식여행,365,8910,2022-12-07,2019-03-04,http://image.yes24.com/goods/4249975/L,0,책 설명
3982337,다시 새롭게  지선아 사랑해 [ 리커버판 ],essay,Y,이지선 저,문학동네,365,14400,2022-12-07,2019-03-05,http://image.yes24.com/goods/3982337/L,0,책 설명
2743729,살아갈 날들을 위한 공부,essay,Y,레프 톨스토이 저/이상원 역,조화로운삶,365,8820,2022-12-07,2019-03-06,http://image.yes24.com/goods/2743729/L,0,책 설명
391633,무탄트 메시지 그 곳에선 나 혼자만 이상한 사람이었다,essay,Y,말로 모건 저/류시화 역,정신세계사,365,12420,2022-12-07,2019-03-07,http://image.yes24.com/goods/391633/L,0,책 설명
115553087,매일 하면 좋은 생각 쉽게 불행해지고 행복해지기는 어려운 당신에게,essay,Y,김유진 저,위즈덤하우스,365,14400,2022-12-07,2019-03-08,http://image.yes24.com/goods/115553087/L,0,책 설명
115427961,김형석 교수의 행복한 나날 마음의 보석  평생 쓰는 탁상용 365 캘린더,essay,Y,김형석 저,비전과리더십,365,17100,2022-12-07,2019-03-09,http://image.yes24.com/goods/115427961/L,0,책 설명
93068502,죽고 싶지만 떡볶이는 먹고 싶어 (합본),essay,Y,백세희 저,흔,365,19800,2022-12-07,2019-03-10,http://image.yes24.com/goods/93068502/L,0,책 설명
115814016,기내식 먹는 기분,essay,N,정은 저,사계절,365,13500,2022-12-07,2019-03-11,http://image.yes24.com/goods/115814016/L,0,책 설명
115807557,제16회 삶의향기 동서문학상 수상작품집,essay,N,김은혜 등저,문학공감,365,4500,2022-12-07,2019-03-12,http://image.yes24.com/goods/115807557/L,0,책 설명
115606863,당신이 모르는 이야기,essay,N,황시운 저,교유서가,365,14400,2022-12-07,2019-03-13,http://image.yes24.com/goods/115606863/L,0,책 설명
115586090,아직 이 죽음을 어떻게 다뤄야 할지 모릅니다 자살 사별자  남겨진 이들의 이야기,essay,N,김설 저,위고,365,13500,2022-12-07,2019-03-14,http://image.yes24.com/goods/115586090/L,0,책 설명
115320860,나무 따라 경주 걷기,essay,N,김재웅 저,마인드큐브,365,22500,2022-12-07,2019-03-15,http://image.yes24.com/goods/115320860/L,0,책 설명
115254778,갯마을 차차차 포토에세이 [ 전2권/초판한정부록 : 배우 신민아 & 김선호 사인 인쇄 포토카드 6종(책과랩핑) ],essay,N,스튜디오드래곤 저,북로그컴퍼니,365,63000,2022-12-07,2019-03-16,http://image.yes24.com/goods/115254778/L,0,책 설명
115208425,당신을 위한 따뜻하고 냉정한 이야기,essay,N,김재성 저,평단,365,13410,2022-12-07,2019-03-17,http://image.yes24.com/goods/115208425/L,0,책 설명
115093280,날빛둥이가 속삭인다,essay,N,아침나무 저/아희 그림,문빈,365,18000,2022-12-07,2019-03-18,http://image.yes24.com/goods/115093280/L,0,책 설명
115048332,오늘도 급식은 단짠단짠,essay,N,김정옥 저,문학수첩,365,10350,2022-12-07,2019-03-19,http://image.yes24.com/goods/115048332/L,0,책 설명
115047873,상온보관의 마음,essay,N,진서하 저,발코니,365,12420,2022-12-07,2019-03-20,http://image.yes24.com/goods/115047873/L,0,책 설명
114896912,노 시그널 자연과 가장 가까이 사는 법 [ 양장 ],essay,N,브리스 포르톨라노 저/최정수 역,복복서가,365,45000,2022-12-07,2019-03-21,http://image.yes24.com/goods/114896912/L,0,책 설명
114672218,이 별에서의 이별 장례지도사가 본 삶의 마지막 순간들 [ 2판 ],essay,N,양수진 저,싱긋,365,13500,2022-12-07,2019-03-22,http://image.yes24.com/goods/114672218/L,0,책 설명
113737742,타오르는 질문들 마거릿 애트우드 선집 2004~2021 [ 양장 ],essay,Y,마거릿 애트우드 저/이재경 역,위즈덤하우스,365,28800,2022-12-07,2019-03-23,http://image.yes24.com/goods/113737742/L,0,책 설명
113502225,당신의 밤이 편안했으면 해 마음이 홀가분해지는 마흔 번의 심리상담과 그림책 처방,essay,Y,임명남 저,그래도봄,365,15120,2022-12-07,2019-03-24,http://image.yes24.com/goods/113502225/L,0,책 설명
112253755,반 고흐  프로방스에서 보낸 편지 마지막 3년의 그림들  그리고 고백,essay,Y,마틴 베일리 저/이한이 역,허밍버드,365,13500,2022-12-07,2019-03-25,http://image.yes24.com/goods/112253755/L,0,책 설명
111123797,BTS RECIPE BOOK [ 양장 ],essay,Y,Cake 저,Cake,365,30400,2022-12-07,2019-03-26,http://image.yes24.com/goods/111123797/L,0,책 설명
110662380,가장 좋은 것을 너에게 줄게,essay,Y,정여울 저/이승원 사진,이야기장수,365,14400,2022-12-07,2019-03-27,http://image.yes24.com/goods/110662380/L,0,책 설명
110088832,지금까지 잘해왔으니  하고 싶은 대로 살아보겠습니다,essay,Y,성현규 저,트러스트북스,365,14400,2022-12-07,2019-03-28,http://image.yes24.com/goods/110088832/L,0,책 설명
109752942,다만 빛과 그림자가 그곳에 있었고,essay,Y,정멜멜 저,책읽는수요일,365,14400,2022-12-07,2019-03-29,http://image.yes24.com/goods/109752942/L,0,책 설명
109641137,여기서 마음껏 아프다 가 울음이 그치고 상처가 아무는 곳  보건실 이야기,essay,Y,김하준 저,수오서재,365,13500,2022-12-07,2019-03-30,http://image.yes24.com/goods/109641137/L,0,책 설명
109303636,내 방식대로 삽니다 남인숙의 쇼핑 심리 에세이,essay,Y,남인숙 저,해냄,365,15120,2022-12-07,2019-03-31,http://image.yes24.com/goods/109303636/L,0,책 설명
107996290,우리는 아름답게 어긋나지 언어생활자들이 사랑한 말들의 세계,essay,Y,노지양홍한별 저,동녘,365,12150,2022-12-07,2019-04-01,http://image.yes24.com/goods/107996290/L,0,책 설명
107654634,악기 연습하기 싫을 때 읽는 책 다 큰 어른이 악기를 배운다는 것,essay,Y,톰 히니 저/권혜원 역,노천서재,365,11700,2022-12-07,2019-04-02,http://image.yes24.com/goods/107654634/L,0,책 설명
106482182,우리는 아직 무엇이든 될 수 있다 갭이어  나를 재정비하는 시간,essay,Y,김진영 저,휴머니스트,365,13050,2022-12-07,2019-04-03,http://image.yes24.com/goods/106482182/L,0,책 설명
105467374,너라는 선물 이젠 네가 행복했으면 좋겠어 [ 양장 ],essay,Y,전대진 저,넥서스BOOKS,365,15120,2022-12-07,2019-04-04,http://image.yes24.com/goods/105467374/L,0,책 설명
105251577,탈무드 유대인의 지혜를 담은 인생 최고의 선물 [ 개정판 ],essay,Y,유대인 랍비 원저 / 김이랑 편역 / 최경락 그림,시간과공간사,365,9720,2022-12-07,2019-04-05,http://image.yes24.com/goods/105251577/L,0,책 설명
105161887,고르고 고른 말 카피라이터·만화가·시인 홍인혜의 언어생활,essay,Y,홍인혜(루나) 저,미디어창비,365,14400,2022-12-07,2019-04-06,http://image.yes24.com/goods/105161887/L,0,책 설명
104999842,미워하는 미워하는 미워하는 마음 없이,essay,Y,유지혜 저,김영사,365,13050,2022-12-07,2019-04-07,http://image.yes24.com/goods/104999842/L,0,책 설명
104644271,나쁜 기억 지우개 지워지지 않을 오늘의 행복을 당신에게,essay,Y,이정현 저,떠오름,365,13950,2022-12-07,2019-04-08,http://image.yes24.com/goods/104644271/L,0,책 설명
104228085,한국의 그림책 작가들에게 묻다,essay,Y,최혜진 글/해란 그림,한겨레출판,365,16200,2022-12-07,2019-04-09,http://image.yes24.com/goods/104228085/L,0,책 설명
103724656,첫 사회생활을 시작하는 너에게,essay,Y,송정연송정림 저,쌤앤파커스,365,13500,2022-12-07,2019-04-10,http://image.yes24.com/goods/103724656/L,0,책 설명
103208148,우리는 달빛에도 걸을 수 있다 [ 개정증보판 ],essay,Y,고수리 저,수오서재,365,12150,2022-12-07,2019-04-11,http://image.yes24.com/goods/103208148/L,0,책 설명
102609626,어둠 속에서 빛나는 것들 월가 시각장애인 애널리스트가 전하는 견고한 삶의 가치,essay,Y,신순규 저,판미동,365,13320,2022-12-07,2019-04-12,http://image.yes24.com/goods/102609626/L,0,책 설명
102165424,당신과 이렇게 살고 싶어요 구딩 노부부처럼 [ 양장 ],essay,Y,긴숨 저,서랍의날씨,365,13050,2022-12-07,2019-04-13,http://image.yes24.com/goods/102165424/L,0,책 설명
102096963,지란지교를 꿈꾸며 [ 개정판 ],essay,Y,유안진 저,아침책상,365,12600,2022-12-07,2019-04-14,http://image.yes24.com/goods/102096963/L,0,책 설명
101924385,헤르만 헤세의 나무들 [ 양장 ],essay,Y,헤르만 헤세 저/안인희 역,창비,365,12600,2022-12-07,2019-04-15,http://image.yes24.com/goods/101924385/L,0,책 설명
101347574,무라카미 T 내가 사랑한 티셔츠 [ 양장 ],essay,Y,무라카미 하루키 저/권남희 역,비채,365,13320,2022-12-07,2019-04-16,http://image.yes24.com/goods/101347574/L,0,책 설명
99306766,가시를 거두세요 소나무 스님의 슝늉처럼 '속 편한' 이야기,essay,Y,광우 저,쌤앤파커스,365,14220,2022-12-07,2019-04-17,http://image.yes24.com/goods/99306766/L,0,책 설명
99129934,모든 날에 모든 순간에 위로를 보낸다,essay,Y,글배우 저,강한별,365,12420,2022-12-07,2019-04-18,http://image.yes24.com/goods/99129934/L,0,책 설명
97058907,노인이 되지 않는 법,essay,Y,소노 아야코 저/김욱 역,리수,365,12150,2022-12-07,2019-04-19,http://image.yes24.com/goods/97058907/L,0,책 설명
96883494,매일 읽겠습니다 (에세이 에디션) 책과 가까워지는 53편의 에세이 [ 개정판 ],essay,Y,황보름 저,어떤책,365,11700,2022-12-07,2019-04-20,http://image.yes24.com/goods/96883494/L,0,책 설명
96238644,첫 마음 정채봉 산문집,essay,Y,정채봉 저,샘터,365,11700,2022-12-07,2019-04-21,http://image.yes24.com/goods/96238644/L,0,책 설명
93607194,일상이 고고학  나 혼자 경주 여행,essay,Y,황윤 저,책읽는고양이,365,14310,2022-12-07,2019-04-22,http://image.yes24.com/goods/93607194/L,0,책 설명
93239415,선물 (스페셜 에디션) 당신의 지금을 최고의 순간으로 만들어줄 가슴 따뜻한 이야기 [ 양장  개정판 ],essay,Y,스펜서 존슨 저/형선호 역,알에이치코리아(RHK),365,11700,2022-12-07,2019-04-23,http://image.yes24.com/goods/93239415/L,0,책 설명
90299679,내가 빛나는 순간,essay,Y,파울로 코엘료 저/윤예지 그림/박태옥 역,자음과모음,365,12150,2022-12-07,2019-04-24,http://image.yes24.com/goods/90299679/L,0,책 설명
90082148,좋은 말씀 법정 스님 법문집,essay,Y,법정 저,시공사,365,15300,2022-12-07,2019-04-25,http://image.yes24.com/goods/90082148/L,0,책 설명
89904068,엄마도 엄마를 사랑했으면 좋겠어 (러브맘 에디션),essay,Y,장해주 저,허밍버드,365,12420,2022-12-07,2019-04-26,http://image.yes24.com/goods/89904068/L,0,책 설명
88389638,사랑은 내 시간을 기꺼이 건네주는 것이다 이기주 앤솔로지 [ 양장 ],essay,Y,이기주 저,황소북스,365,13050,2022-12-07,2019-04-27,http://image.yes24.com/goods/88389638/L,0,책 설명
84802340,모지스 할머니의 크리스마스 선물 해피 모지스마스! [ 양장 ],essay,Y,애나 메리 로버트슨 모지스 저/류승경 편역,수오서재,365,10800,2022-12-07,2019-04-28,http://image.yes24.com/goods/84802340/L,0,책 설명
84777742,혜민 스님의 따뜻한 응원 365일 마음 달력 [ 스프링북 ],essay,Y,혜민 저,수오서재,365,13500,2022-12-07,2019-04-29,http://image.yes24.com/goods/84777742/L,0,책 설명
83522514,심신단련 이슬아 산문집,essay,Y,이슬아 저,헤엄,365,13500,2022-12-07,2019-04-30,http://image.yes24.com/goods/83522514/L,0,책 설명
78896684,요가의 언어 걱정과 고민을 툭  오늘도 나마스떼,essay,Y,김경리 저,위즈덤하우스,365,12420,2022-12-07,2019-05-01,http://image.yes24.com/goods/78896684/L,0,책 설명
78217357,고민 중독자들에게 위로는 독이다 [ 리커버 에디션 ],essay,Y,고매력 저,지식인하우스,365,13050,2022-12-07,2019-05-02,http://image.yes24.com/goods/78217357/L,0,책 설명
76925133,"신과 나눈 이야기 2 ""사랑은 지금 무엇을 하려 하는가?""",essay,Y,닐 도널드 월시 저,아름드리미디어,365,12350,2022-12-07,2019-05-03,http://image.yes24.com/goods/76925133/L,0,책 설명
76906761,아무튼  문구 나는 작은 문구들의 힘을 믿는다,essay,Y,김규림 저,위고,365,10800,2022-12-07,2019-05-04,http://image.yes24.com/goods/76906761/L,0,책 설명
75223524,지구별 여행자,essay,Y,류시화 저/크리스토퍼 코어 그림,연금술사,365,15300,2022-12-07,2019-05-05,http://image.yes24.com/goods/75223524/L,0,책 설명
74211206,찰리 브라운  걱정이 없으면 걱정이 없겠네 [ 양장 ],essay,Y,찰스 M. 슐츠 저/강이경 역,알에이치코리아(RHK),365,11520,2022-12-07,2019-05-06,http://image.yes24.com/goods/74211206/L,0,책 설명
74206263,신과 나눈 이야기 합본,essay,Y,닐 도널드 월시 저,아름드리,365,38000,2022-12-07,2019-05-07,http://image.yes24.com/goods/74206263/L,0,책 설명
73273123,밤의 사색,essay,Y,헤르만 헤세 저/배명자 역,반니,365,10350,2022-12-07,2019-05-08,http://image.yes24.com/goods/73273123/L,0,책 설명
70929373,연필로 쓰기,essay,Y,김훈 저,문학동네,365,13950,2022-12-07,2019-05-09,http://image.yes24.com/goods/70929373/L,0,책 설명
69656986,여자 둘이 살고 있습니다,essay,Y,김하나황선우 공저,위즈덤하우스,365,13320,2022-12-07,2019-05-10,http://image.yes24.com/goods/69656986/L,0,책 설명
64480601,참 애썼다 그것으로 되었다,essay,Y,정영욱 저,부크럼,365,12600,2022-12-07,2019-05-11,http://image.yes24.com/goods/64480601/L,0,책 설명
62776045,톨스토이 고백록,essay,Y,레프 톨스토이 저/박문재 역,현대지성,365,7200,2022-12-07,2019-05-12,http://image.yes24.com/goods/62776045/L,0,책 설명
44178849,아무것도 아닌 지금은 없다,essay,Y,글배우 저,쌤앤파커스,365,11700,2022-12-07,2019-05-13,http://image.yes24.com/goods/44178849/L,0,책 설명
38943735,당신이 빛이라면,essay,Y,백가희 저,도서출판 쿵,365,12420,2022-12-07,2019-05-14,http://image.yes24.com/goods/38943735/L,0,책 설명
22519699,눈 감으면 보이는 것들 월가 시각장애인 애널리스트가 전하는 일상의 기적,essay,Y,신순규 저,판미동,365,12420,2022-12-07,2019-05-15,http://image.yes24.com/goods/22519699/L,0,책 설명
20415697,하늘 호수로 떠난 여행 [ 개정판 ],essay,Y,류시화 저,열림원,365,12600,2022-12-07,2019-05-16,http://image.yes24.com/goods/20415697/L,0,책 설명
15260316,내가 확실히 아는 것들 [ 양장 ],essay,Y,오프라 윈프리 저/송연수 역,북하우스,365,14220,2022-12-07,2019-05-17,http://image.yes24.com/goods/15260316/L,0,책 설명
14419564,짧은 이야기 긴 생각 [ 양장 ],essay,Y,이어령 저,시공미디어,365,12420,2022-12-07,2019-05-18,http://image.yes24.com/goods/14419564/L,0,책 설명
7003174,좋은 이별 김형경 애도심리 에세이,essay,Y,김형경 저,사람풍경,365,12420,2022-12-07,2019-05-19,http://image.yes24.com/goods/7003174/L,0,책 설명
6985837,노무현입니다 노무현 대통령 미공개 사진에세이 [ 양장 ],essay,Y,정철 저/장철영 사진,바다출판사,365,13500,2022-12-07,2019-05-20,http://image.yes24.com/goods/6985837/L,0,책 설명
6430217,사람풍경,essay,Y,김형경 저,사람풍경,365,12420,2022-12-07,2019-05-21,http://image.yes24.com/goods/6430217/L,0,책 설명
5934224,지금은 없는 이야기 최규석 우화 [ 양장 ],essay,Y,최규석 글그림,사계절,365,11700,2022-12-07,2019-05-22,http://image.yes24.com/goods/5934224/L,0,책 설명
5261355,동물원 우아하고도 쓸쓸한 도시의 정원,essay,Y,토머스 프렌치 저,에이도스,365,14400,2022-12-07,2019-05-23,http://image.yes24.com/goods/5261355/L,0,책 설명
2785665,나는 정말 너를 사랑하는 걸까? [ 개정판  양장  양장 ],essay,Y,김혜남 저,갤리온,365,11700,2022-12-07,2019-05-24,http://image.yes24.com/goods/2785665/L,0,책 설명
115667,조화로운 삶 헬렌과 스코트 니어링이 버몬트 숲 속에서 산 스무 해의 기록,essay,Y,헬렌 니어링스콧 니어링 공저/류시화 역,보리,365,8100,2022-12-07,2019-05-25,http://image.yes24.com/goods/115667/L,0,책 설명
115632836,계속 태어나는 당신에게 두 시인이 한 예술가에게 보내는 편지,essay,Y,박연준장석주 저,난다,365,16200,2022-12-07,2019-05-26,http://image.yes24.com/goods/115632836/L,0,책 설명
115558622,식물일기 적당히 거리를 둔 만큼 자라는 식물과 아이 키우기,essay,Y,권영경 저,지금이책,365,14850,2022-12-07,2019-05-27,http://image.yes24.com/goods/115558622/L,0,책 설명
115322338,나는 산을 걷는다 내 안의 빛을 밝힌 770킬로미터의 기록,essay,Y,조태경 저,북센스,365,13050,2022-12-07,2019-05-28,http://image.yes24.com/goods/115322338/L,0,책 설명
115294565,너의 안부를 묻는 밤 [ 20만 부 기념 스페셜 에디션  양장 ],essay,Y,지민석 저,스튜디오오드리,365,15300,2022-12-07,2019-05-29,http://image.yes24.com/goods/115294565/L,0,책 설명
72170597,나이팅게일은 죽었다,essay,Y,김민경 저,에테르니,365,13500,2022-12-07,2019-05-30,http://image.yes24.com/goods/72170597/L,0,책 설명
116000985,쓰지 못한 몸으로 잠이 들었다,essay,Y,김미월김이설백은선안미옥이근화조혜은 저,다람,365,11700,2022-12-07,2019-05-31,http://image.yes24.com/goods/116000985/L,0,책 설명
115843533,300개의 단상,essay,Y,세라 망구소 저/서제인 역,필로우,365,12600,2022-12-07,2019-06-01,http://image.yes24.com/goods/115843533/L,0,책 설명
115817550,나답게 살아가는 그녀들의 비밀,essay,Y,서윤숙곽성숙김은주오정미이미정이선애장혜란 저,한국지식문화원,365,15900,2022-12-07,2019-06-02,http://image.yes24.com/goods/115817550/L,0,책 설명
115562463,그대로 괜찮은 너에게,essay,Y,필신부 저/무뭄뭉 그림,인디콤,365,10800,2022-12-07,2019-06-03,http://image.yes24.com/goods/115562463/L,0,책 설명
115384160,각자 원하는 달콤한 꿈을 꾸고 내일 또 만나자 [ 사철노출제본 ],essay,Y,황의정 저,세미콜론,365,16200,2022-12-07,2019-06-04,http://image.yes24.com/goods/115384160/L,0,책 설명
115303693,오늘을 위대하게 내 영혼을 깨우는 일지희망편지 100선,essay,Y,이승헌 저,한문화,365,10800,2022-12-07,2019-06-05,http://image.yes24.com/goods/115303693/L,0,책 설명
115266161,마음으로 읽는 글 최세규 시인의 잠언집 [ 양장 ],essay,Y,최세규 저,하이퍼씨,365,13050,2022-12-07,2019-06-06,http://image.yes24.com/goods/115266161/L,0,책 설명
115258315,아무것도 아닌 것이 행복이다 크리슈나무르티의 명상편지 [ 양장 ],essay,Y,지두 크리슈나무르티 저/장승윤 역,멜론,365,14220,2022-12-07,2019-06-07,http://image.yes24.com/goods/115258315/L,0,책 설명
115255875,자기만의 방 [ 양장 ],essay,Y,버지니아 울프 저/정희진 해설/공경희 역,열린책들,365,9720,2022-12-07,2019-06-08,http://image.yes24.com/goods/115255875/L,0,책 설명
115210419,책은 시작이다,essay,Y,오사다 히로시 저/박성민 역,시와서,365,12150,2022-12-07,2019-06-09,http://image.yes24.com/goods/115210419/L,0,책 설명
115143547,응답하라 우리 술 전통과 애환이 빚은 한국 술 이야기,essay,Y,김승호 저,깊은샘,365,18000,2022-12-07,2019-06-10,http://image.yes24.com/goods/115143547/L,0,책 설명
115094168,치명적 사랑을 못 한 열등감 시인의 아티스틱 라이선스 [ 2022 개정판  양장 ],essay,Y,문정희 저,문학사상,365,12600,2022-12-07,2019-06-11,http://image.yes24.com/goods/115094168/L,0,책 설명
115048308,우울이라 쓰지 않고,essay,Y,문이영 저,오후의소묘,365,14400,2022-12-07,2019-06-12,http://image.yes24.com/goods/115048308/L,0,책 설명
114893710,그럴수록 요리 슬퍼도 배는 고프고 내일은 어김없이 찾아온다,essay,Y,네코자와 에미 저/최서희 역,언폴드,365,14400,2022-12-07,2019-06-13,http://image.yes24.com/goods/114893710/L,0,책 설명
114863623,월든에서 보낸 눈부신 순간들 그래픽노블로 만나는,essay,Y,헨리 데이비드 소로우 원저/존 포슬리노 편/강나은 역,알에이치코리아(RHK),365,13500,2022-12-07,2019-06-14,http://image.yes24.com/goods/114863623/L,0,책 설명
114849401,결혼,essay,Y,알베르 까뮈 저/박해현 역,휴머니스트,365,10800,2022-12-07,2019-06-15,http://image.yes24.com/goods/114849401/L,0,책 설명
114627596,답장이 없는 삶이라도 [ 반양장 ],essay,Y,김해서 저,세미콜론,365,14400,2022-12-07,2019-06-16,http://image.yes24.com/goods/114627596/L,0,책 설명
114299003,일상이 고고학  나 혼자 강원도 여행,essay,Y,황윤 저,책읽는고양이,365,17010,2022-12-07,2019-06-17,http://image.yes24.com/goods/114299003/L,0,책 설명
113846871,여우와 나 한없이 다정한 야생에 관하여,essay,Y,캐서린 레이븐 저/노승영 역,북하우스,365,17820,2022-12-07,2019-06-18,http://image.yes24.com/goods/113846871/L,0,책 설명
113761127,거기서 나는 죽어도 좋았다 [ 양장 ],essay,Y,김병종 저,너와숲,365,16200,2022-12-07,2019-06-19,http://image.yes24.com/goods/113761127/L,0,책 설명
113476404,파리의 감각 내 영혼에 새겨진 한없이 따뜻한 여행의 순간들,essay,Y,정연숙 저,미래의창,365,13320,2022-12-07,2019-06-20,http://image.yes24.com/goods/113476404/L,0,책 설명
112348708,눈이 빛나서  미소가 예뻐서  그게 너라서,essay,Y,김예채 저/최종민 그림,놀,365,13500,2022-12-07,2019-06-21,http://image.yes24.com/goods/112348708/L,0,책 설명
